subj_id,model,promptstyle,nperms,alph,prob_type,prob_ind,response_string
79,human,human,np_1,alph_0,attn,1.0,aaaa
79,human,human,np_1,alph_4,3gen_split6,7.0,?
79,human,human,np_1,alph_6,interleaved,1.0,g x h x i x j x k x
79,human,human,np_1,alph_3,2gen_split5,6.0,b b x x c c x x d d x x e e x x f f x x
79,human,human,np_1,alph_1,group,5.0,h h j j k k l l m m
79,human,human,np_1,alph_2,reverse,7.0,x v u t
79,human,human,np_1,alph_5,3gen_split5,6.0,8 10 12 14 16 18 20 22 24
79,human,human,np_1,alph_0,2gen_split6,0.0,x x w w v v t t
79,human,human,np_5,alph_5,2gen_split1,2.0,p l j h
79,human,human,np_5,alph_4,reverse,9.0,w v u s
79,human,human,np_5,alph_2,attn,9.0,a a a a
79,human,human,np_5,alph_1,interleaved,6.0,t x u x w x y x
79,human,human,np_5,alph_3,2gen_split5,5.0,?
79,human,human,np_5,alph_0,group,1.0,u u r r s s t t o o
79,human,human,np_5,alph_6,3gen_split5,6.0,u x s x q x k x m x
79,human,human,np_5,alph_5,3gen_split1,2.0,j x l x n x p x r x t x y x x x i x
80,human,human,np_20,alph_1,larger_int,1.0,tjolv
80,human,human,np_20,alph_3,attn,8.0,aaaa
80,human,human,np_20,alph_4,2gen_split2,5.0,zhasjgxomntfiuvq
80,human,human,np_20,alph_0,2gen_split6,3.0,?
80,human,human,np_20,alph_2,3gen_split1,7.0,?
80,human,human,np_20,alph_5,3gen_split3,4.0,78911
80,human,human,np_20,alph_6,reverse,2.0,grbf
80,human,human,np_20,alph_1,group,4.0,ttssjjeeoo
80,human,human,np_1,alph_1,longer_targ,2.0,pqrstuvx
80,human,human,np_1,alph_2,letter2num,3.0,1819202122
80,human,human,np_1,alph_3,3gen_split4,4.0,?
80,human,human,np_1,alph_5,2gen_split1,9.0,16 19 17 18 20
80,human,human,np_1,alph_6,3gen_split2,8.0,8 0 10 12
80,human,human,np_1,alph_0,attn,6.0,a a a a
80,human,human,np_1,alph_4,interleaved,4.0,d x e f
80,human,human,np_1,alph_1,2gen_split5,4.0,g x f e
81,human,human,np_5,alph_5,2gen_split6,2.0,ivxwy
81,human,human,np_5,alph_6,attn,0.0,aaaa
81,human,human,np_5,alph_0,group,5.0,llmmbbqqpp
81,human,human,np_5,alph_3,longer_targ,0.0,jklmzopnr
81,human,human,np_5,alph_4,3gen_split6,5.0,1111131314141515161617171818
81,human,human,np_5,alph_2,reverse,9.0,yxwvu
81,human,human,np_5,alph_1,3gen_split1,9.0,ogikmlqsu
81,human,human,np_5,alph_5,2gen_split2,5.0,rrttyyxxii
81,human,human,np_1,alph_0,3gen_split1,1.0,iixxhhxxggxxffxxeexx
81,human,human,np_1,alph_3,2gen_split5,1.0,qsuy
81,human,human,np_1,alph_5,2gen_split2,4.0,g0h0i0j0k0
81,human,human,np_1,alph_2,interleaved,8.0,mxnxoxpxqx
81,human,human,np_1,alph_4,3gen_split2,3.0,i0k0m0o0q0
81,human,human,np_1,alph_1,group,2.0,jjkkllmmnn
81,human,human,np_1,alph_6,attn,1.0,aaaa
81,human,human,np_1,alph_0,larger_int,2.0,hjlnp
82,human,human,np_10,alph_0,2gen_split5,2.0,23 22 21 19
82,human,human,np_10,alph_2,letter2num,8.0,21 22 23 24 25
82,human,human,np_10,alph_4,3gen_split1,8.0,zzxxllxxppxxjjxx
82,human,human,np_10,alph_3,longer_targ,1.0,amcpzfghib
82,human,human,np_10,alph_5,attn,8.0,a a a a
82,human,human,np_10,alph_6,reverse,1.0,vlmwz
82,human,human,np_10,alph_1,2gen_split2,1.0,nlof
82,human,human,np_10,alph_0,3gen_split5,3.0,11 13 15 17 19 21 23 25 27
82,human,human,np_1,alph_0,2gen_split5,6.0,cxexgxixkx
82,human,human,np_1,alph_3,3gen_split6,7.0,jxlxnxpxrxtxvxxxzx
82,human,human,np_1,alph_4,2gen_split4,8.0,qqxxrrxxooxxppxxssxx
82,human,human,np_1,alph_1,longer_targ,8.0,jklmnopqr
82,human,human,np_1,alph_5,letter2num,3.0,14 15 16 17 18
82,human,human,np_1,alph_6,attn,2.0,a a a a
82,human,human,np_1,alph_2,3gen_split1,8.0,9080706050
82,human,human,np_1,alph_0,interleaved,0.0,gxhxixjxkx
83,human,human,np_2,alph_3,group,4.0,vvxxqqzz
83,human,human,np_2,alph_4,longer_targ,0.0,zkstuvwxy
83,human,human,np_2,alph_1,2gen_split2,8.0,vutsrqpn
83,human,human,np_2,alph_6,3gen_split2,2.0,ppxxooxxnnxxeexxllxx
83,human,human,np_2,alph_2,2gen_split4,5.0,uuxxvvxxssxxxxxxyyxx
83,human,human,np_2,alph_5,3gen_split5,0.0,60708090100110120140
83,human,human,np_2,alph_0,attn,2.0,aaaa
83,human,human,np_2,alph_3,reverse,0.0,nmlkj 
83,human,human,np_5,alph_2,2gen_split1,2.0,hhppmmrrssttuuww
83,human,human,np_5,alph_3,interleaved,0.0,axgxcxdxex
83,human,human,np_5,alph_4,2gen_split2,9.0,qxexoxnxmx
83,human,human,np_5,alph_1,longer_targ,6.0,ikrmnlpq 
83,human,human,np_5,alph_5,3gen_split5,0.0,iixxiixxvvxxxxxxwwxxyyxxyyxx
83,human,human,np_5,alph_0,group,0.0,ttvvwwxx 
83,human,human,np_5,alph_6,attn,5.0,aaaa
83,human,human,np_5,alph_2,3gen_split3,1.0,jjxxiixxooxxffxx 
84,human,human,np_2,alph_4,2gen_split4,7.0,r
84,human,human,np_2,alph_3,3gen_split6,1.0,25
84,human,human,np_2,alph_5,longer_targ,9.0,q
84,human,human,np_2,alph_1,larger_int,5.0,a
84,human,human,np_2,alph_2,interleaved,6.0,p
84,human,human,np_2,alph_0,attn,0.0,aaaa
84,human,human,np_2,alph_6,2gen_split6,5.0,j
84,human,human,np_2,alph_4,3gen_split2,5.0,z
84,human,human,np_10,alph_0,2gen_split2,2.0,16
84,human,human,np_10,alph_5,3gen_split3,0.0,i
84,human,human,np_10,alph_4,longer_targ,8.0,h
84,human,human,np_10,alph_6,letter2num,8.0,11
84,human,human,np_10,alph_2,group,0.0,z
84,human,human,np_10,alph_1,3gen_split1,7.0,5
84,human,human,np_10,alph_3,2gen_split4,2.0,s
84,human,human,np_10,alph_0,attn,9.0,aaaa
85,human,human,np_5,alph_4,interleaved,7.0,bxcxdxfxk
85,human,human,np_5,alph_3,longer_targ,3.0,ijjklmzon
85,human,human,np_5,alph_2,2gen_split2,7.0,a a h h m m s s u u
85,human,human,np_5,alph_1,2gen_split1,8.0,22 22 21 21 8 8 23 23 24 24
85,human,human,np_5,alph_6,3gen_split3,6.0,19 0 21 0 20 0 16 0 15 0
85,human,human,np_5,alph_0,3gen_split1,9.0,12 12 14 14 16 16 18 18 20 20
85,human,human,np_5,alph_5,reverse,6.0,f e d c b 
85,human,human,np_5,alph_4,attn,6.0,a a a a
85,human,human,np_10,alph_0,attn,3.0,a a a a
85,human,human,np_10,alph_3,3gen_split2,7.0,z z g g i i d d j j o o q q s s u u
85,human,human,np_10,alph_6,3gen_split5,6.0,[z x l x v x r x t
85,human,human,np_10,alph_1,group,5.0,v v w w m m j j a a
85,human,human,np_10,alph_4,letter2num,5.0,6 7 8 9 10
85,human,human,np_10,alph_2,2gen_split6,3.0, e e v v b b c c
85,human,human,np_10,alph_5,longer_targ,4.0,b f g r i j k w p
85,human,human,np_10,alph_0,2gen_split3,6.0,k x m x m x u x n x 
86,human,human,np_2,alph_1,2gen_split2,7.0,l
86,human,human,np_2,alph_0,3gen_split1,9.0,u
86,human,human,np_2,alph_5,longer_targ,9.0,l
86,human,human,np_2,alph_2,3gen_split5,3.0,w
86,human,human,np_2,alph_6,attn,8.0,a a a a
86,human,human,np_2,alph_3,2gen_split3,7.0,y
86,human,human,np_2,alph_4,larger_int,8.0,f
86,human,human,np_2,alph_1,letter2num,1.0,l
86,human,human,np_10,alph_6,2gen_split3,7.0,s
86,human,human,np_10,alph_0,3gen_split3,0.0,q
86,human,human,np_10,alph_4,longer_targ,9.0,a
86,human,human,np_10,alph_1,attn,5.0,a a a a
86,human,human,np_10,alph_3,letter2num,1.0,m
86,human,human,np_10,alph_5,3gen_split4,4.0,e
86,human,human,np_10,alph_2,2gen_split1,7.0,c
86,human,human,np_10,alph_6,reverse,6.0,s
87,human,human,np_5,alph_0,letter2num,8.0,14 16 17 18
87,human,human,np_5,alph_5,3gen_split2,3.0,10090807060
87,human,human,np_5,alph_1,3gen_split5,9.0,kk
87,human,human,np_5,alph_3,longer_targ,9.0,iklmzopn
87,human,human,np_5,alph_4,larger_int,0.0,dgir
87,human,human,np_5,alph_2,attn,1.0,a a a a
87,human,human,np_5,alph_6,2gen_split4,2.0,18 17 16 15 14
87,human,human,np_5,alph_0,2gen_split3,9.0,i k m b p r t v
87,human,human,np_1,alph_2,longer_targ,7.0,i k l m n o p q
87,human,human,np_1,alph_5,reverse,5.0,p o n m l
87,human,human,np_1,alph_6,3gen_split3,8.0,o
87,human,human,np_1,alph_0,3gen_split2,6.0,a
87,human,human,np_1,alph_3,2gen_split2,0.0,u
87,human,human,np_1,alph_1,2gen_split6,8.0,j
87,human,human,np_1,alph_4,group,7.0,jj
87,human,human,np_1,alph_2,attn,3.0,a a a a
88,human,human,np_10,alph_5,2gen_split6,2.0,oxstuvo
88,human,human,np_10,alph_2,3gen_split3,0.0,9 0 11 13 15 17
88,human,human,np_10,alph_1,3gen_split4,4.0,i x k x t x x x h x s x d x x m
88,human,human,np_10,alph_4,attn,8.0,a a a a
88,human,human,np_10,alph_0,larger_int,1.0,j a o h n
88,human,human,np_10,alph_3,2gen_split3,3.0,1 2 3 4 5 6 7 8 
88,human,human,np_10,alph_6,group,0.0, f f o o i i j j
88,human,human,np_10,alph_5,interleaved,2.0,b x g x r x i x j x
88,human,human,np_5,alph_5,2gen_split6,7.0,n m l z j k h g f
88,human,human,np_5,alph_3,longer_targ,5.0,a g c d e f q h i
88,human,human,np_5,alph_4,3gen_split4,6.0,k k h h j j l l n n e e p p t t v v
88,human,human,np_5,alph_6,interleaved,3.0,e x g x h x i x
88,human,human,np_5,alph_0,3gen_split3,6.0,18 0 17 0 16 0 15 0 14 0
88,human,human,np_5,alph_1,attn,5.0,a a a a
88,human,human,np_5,alph_2,2gen_split5,4.0,s x r x a x h x p x
88,human,human,np_5,alph_5,group,2.0,k k z z l l m m
89,human,human,np_5,alph_1,3gen_split5,9.0,axxbxxcxxdxx0xx
89,human,human,np_5,alph_5,3gen_split4,6.0,jjjjhhffddbb
89,human,human,np_5,alph_6,2gen_split1,6.0,1616171718181919
89,human,human,np_5,alph_2,attn,0.0,aaaa
89,human,human,np_5,alph_4,2gen_split4,2.0,2223242526272829
89,human,human,np_5,alph_3,longer_targ,5.0,jklmmzopnr
89,human,human,np_5,alph_0,group,1.0,oovvwwxx
89,human,human,np_5,alph_1,letter2num,6.0,7891011
89,human,human,np_1,alph_3,attn,7.0,aaaa
89,human,human,np_1,alph_0,3gen_split2,7.0,ooxxqqxxssxxwwxx
89,human,human,np_1,alph_1,group,9.0,qqrrssuu
89,human,human,np_1,alph_2,larger_int,9.0,psuw
89,human,human,np_1,alph_5,3gen_split5,6.0,8101214161820222426
89,human,human,np_1,alph_6,2gen_split5,0.0,121516171819202122
89,human,human,np_1,alph_4,interleaved,5.0,jxkxlxox
89,human,human,np_1,alph_3,2gen_split2,8.0,1517192123
90,human,human,np_20,alph_0,3gen_split5,0.0,16
90,human,human,np_20,alph_2,2gen_split3,3.0,OO
90,human,human,np_20,alph_6,3gen_split6,2.0,g
90,human,human,np_20,alph_3,longer_targ,6.0,r
90,human,human,np_20,alph_5,attn,7.0,a a a a
90,human,human,np_20,alph_4,interleaved,9.0,i
90,human,human,np_20,alph_1,group,7.0,zz yy ww mm hh
90,human,human,np_20,alph_0,2gen_split6,1.0,ll ff dd zz
90,human,human,np_5,alph_6,3gen_split4,9.0,z z x v t o p k
90,human,human,np_5,alph_5,interleaved,8.0,r
90,human,human,np_5,alph_0,longer_targ,7.0,wx
90,human,human,np_5,alph_2,attn,1.0,a a a a
90,human,human,np_5,alph_1,2gen_split5,3.0,q
90,human,human,np_5,alph_4,3gen_split3,2.0,q
90,human,human,np_5,alph_3,2gen_split4,1.0, w u s s n r
90,human,human,np_5,alph_6,reverse,9.0,k a m l v
91,human,human,np_20,alph_6,larger_int,1.0,r
91,human,human,np_20,alph_1,interleaved,0.0,x
91,human,human,np_20,alph_0,longer_targ,2.0,l
91,human,human,np_20,alph_5,3gen_split3,9.0,v
91,human,human,np_20,alph_3,3gen_split1,0.0,x
91,human,human,np_20,alph_2,2gen_split1,1.0,a
91,human,human,np_20,alph_4,2gen_split3,4.0,u
91,human,human,np_20,alph_6,attn,6.0,a a a a
91,human,human,np_10,alph_4,2gen_split1,6.0,z
91,human,human,np_10,alph_2,attn,2.0,a a a a
91,human,human,np_10,alph_5,3gen_split1,2.0,z
91,human,human,np_10,alph_0,larger_int,1.0,l
91,human,human,np_10,alph_1,longer_targ,5.0,w
91,human,human,np_10,alph_6,3gen_split6,4.0,p
91,human,human,np_10,alph_3,2gen_split2,9.0,z
91,human,human,np_10,alph_4,group,8.0,f
92,human,human,np_2,alph_3,attn,9.0,aaaa
92,human,human,np_2,alph_0,3gen_split1,6.0,55332211
92,human,human,np_2,alph_2,2gen_split4,0.0,m x n x n x o x p x q x r x
92,human,human,np_2,alph_4,interleaved,1.0,lxmxnxoxpx
92,human,human,np_2,alph_5,3gen_split5,3.0,18 21 17 16 20 19 22 15 14
92,human,human,np_2,alph_6,group,9.0,aabbccee
92,human,human,np_2,alph_1,larger_int,0.0,lhfjd
92,human,human,np_2,alph_3,2gen_split1,5.0,jihgfedcba
92,human,human,np_20,alph_6,2gen_split5,2.0,20 23 25
92,human,human,np_20,alph_0,group,5.0,llyyggooqq
92,human,human,np_20,alph_3,interleaved,7.0,v x z x t x h x f x
92,human,human,np_20,alph_5,attn,6.0,a a a a
92,human,human,np_20,alph_2,3gen_split5,0.0,c c q q w w g g
92,human,human,np_20,alph_4,2gen_split6,2.0,9 7 6 5
92,human,human,np_20,alph_1,reverse,6.0,n p v u l
92,human,human,np_20,alph_6,3gen_split1,0.0,v v y y s s t t r r
93,human,human,np_10,alph_6,attn,2.0,aaa
93,human,human,np_10,alph_3,3gen_split4,1.0,iadkj
93,human,human,np_10,alph_0,3gen_split5,0.0,tbjzj
93,human,human,np_10,alph_5,2gen_split6,9.0,eacdbf
93,human,human,np_10,alph_4,reverse,7.0,ryxv
93,human,human,np_10,alph_2,larger_int,7.0,lnpt
93,human,human,np_10,alph_1,2gen_split1,2.0,ffeeqqccbb
93,human,human,np_10,alph_6,longer_targ,2.0,qtyruvwm
93,human,human,np_1,alph_4,3gen_split6,7.0,ffhhjjllnn
93,human,human,np_1,alph_1,2gen_split5,6.0,jjllnnpprr
93,human,human,np_1,alph_6,group,3.0,ggiijjkk
93,human,human,np_1,alph_5,letter2num,9.0,pqrst
93,human,human,np_1,alph_3,attn,7.0,aaaa
93,human,human,np_1,alph_2,3gen_split2,0.0,vxtxrxpxnx
93,human,human,np_1,alph_0,reverse,9.0,vutsr
93,human,human,np_1,alph_4,2gen_split3,4.0,uxtxsxrxqx
94,human,human,np_1,alph_0,2gen_split2,1.0,oopp
94,human,human,np_1,alph_4,larger_int,9.0,bceg
94,human,human,np_1,alph_5,attn,2.0,aaaa
94,human,human,np_1,alph_2,reverse,2.0,jklm
94,human,human,np_1,alph_1,3gen_split4,7.0,1212
94,human,human,np_1,alph_6,2gen_split6,9.0,sstt
94,human,human,np_1,alph_3,interleaved,6.0,yxzx
94,human,human,np_1,alph_0,3gen_split2,9.0,txvx
94,human,human,np_2,alph_0,reverse,0.0,wvbt
94,human,human,np_2,alph_1,attn,3.0,aaaa
94,human,human,np_2,alph_2,group,7.0,uuttssvvxx
94,human,human,np_2,alph_6,2gen_split3,0.0,kvoqsuyw
94,human,human,np_2,alph_3,interleaved,8.0,gxixhxfxjx
94,human,human,np_2,alph_5,3gen_split1,1.0,zxvbrpnaj
94,human,human,np_2,alph_4,3gen_split2,8.0,vvxx
94,human,human,np_2,alph_0,2gen_split1,4.0,azyx
95,human,human,np_5,alph_6,2gen_split2,6.0,eghj
95,human,human,np_5,alph_2,interleaved,9.0,mrstuvwxy
95,human,human,np_5,alph_1,3gen_split4,2.0,ppqqxxss
95,human,human,np_5,alph_3,letter2num,6.0,xyb
95,human,human,np_5,alph_0,2gen_split5,6.0,t x o x v x w x
95,human,human,np_5,alph_4,larger_int,0.0,s u w y
95,human,human,np_5,alph_5,3gen_split3,2.0,defghkjzl
95,human,human,np_5,alph_6,attn,6.0,aaaa
95,human,human,np_2,alph_1,3gen_split2,7.0,geca
95,human,human,np_2,alph_5,interleaved,2.0,opqrs
95,human,human,np_2,alph_4,attn,8.0,aaaa
95,human,human,np_2,alph_2,longer_targ,0.0,yz
95,human,human,np_2,alph_3,2gen_split6,5.0,wwxxqqzz
95,human,human,np_2,alph_0,reverse,4.0,xwve
95,human,human,np_2,alph_6,3gen_split6,5.0,iijjkkyyee
95,human,human,np_2,alph_1,2gen_split4,6.0,xyz
96,human,human,np_10,alph_3,3gen_split3,1.0,bbkknnllrrttvvee
96,human,human,np_10,alph_5,interleaved,8.0,mxhxpxnxqx
96,human,human,np_10,alph_4,group,6.0,nnssjjvv
96,human,human,np_10,alph_1,reverse,2.0,oiygf
96,human,human,np_10,alph_0,2gen_split1,1.0,gxoxexcx
96,human,human,np_10,alph_2,attn,9.0,aaaa
96,human,human,np_10,alph_6,2gen_split4,0.0,axbxsxdxexfxgxoxix
96,human,human,np_10,alph_3,3gen_split5,9.0,wsqojdig
96,human,human,np_20,alph_0,interleaved,6.0,mxwxtxsxcx
96,human,human,np_20,alph_3,2gen_split5,2.0,yxnxqxxx
96,human,human,np_20,alph_2,3gen_split6,3.0,ooxxyyxxllxxddxx
96,human,human,np_20,alph_6,3gen_split1,8.0,97654321
96,human,human,np_20,alph_5,attn,9.0,aaaa
96,human,human,np_20,alph_4,2gen_split2,7.0,wxpxcxdxexzxbxax
96,human,human,np_20,alph_1,larger_int,9.0,tolv
96,human,human,np_20,alph_0,longer_targ,9.0,rstwmciv
97,human,human,np_10,alph_5,reverse,6.0,facdb
97,human,human,np_10,alph_1,2gen_split6,1.0,ggddsshhxx
97,human,human,np_10,alph_4,attn,4.0,aaaa
97,human,human,np_10,alph_6,letter2num,0.0,22 23 24 26
97,human,human,np_10,alph_2,larger_int,3.0,jdlpn
97,human,human,np_10,alph_3,3gen_split1,8.0,??????????
97,human,human,np_10,alph_0,2gen_split3,7.0,sswwxx
97,human,human,np_10,alph_5,3gen_split6,7.0,???????
97,human,human,np_1,alph_1,3gen_split2,6.0,mmkkiiiigge
97,human,human,np_1,alph_2,attn,1.0,aaaa
97,human,human,np_1,alph_4,longer_targ,2.0,meghijkfl
97,human,human,np_1,alph_5,3gen_split5,3.0,18 17 16 15 14 1 12 11 10
97,human,human,np_1,alph_6,2gen_split4,5.0,xvts
97,human,human,np_1,alph_0,letter2num,6.0,17 18 19 20 40
97,human,human,np_1,alph_3,2gen_split1,6.0,??????
97,human,human,np_1,alph_1,reverse,2.0,jih
98,human,human,np_10,alph_3,larger_int,5.0,mpfi
98,human,human,np_10,alph_5,interleaved,0.0,axcxdxfx
98,human,human,np_10,alph_4,3gen_split3,1.0,55443322131366
98,human,human,np_10,alph_2,2gen_split3,3.0,bbxxvvxxhhxxeexxhhxx
98,human,human,np_10,alph_1,reverse,6.0,rhpxn
98,human,human,np_10,alph_6,2gen_split4,2.0,1413129
98,human,human,np_10,alph_0,attn,0.0,aaaa
98,human,human,np_10,alph_3,3gen_split4,1.0,bxxxgxpxmx
98,human,human,np_1,alph_6,2gen_split3,5.0,dxexfxgxhxixjxkxlx
98,human,human,np_1,alph_4,group,1.0,ggiijjkk
98,human,human,np_1,alph_2,3gen_split3,9.0,21201918171615141312
98,human,human,np_1,alph_1,interleaved,0.0,jxkxlxmxnxoxp
98,human,human,np_1,alph_5,2gen_split6,0.0,19212325
98,human,human,np_1,alph_0,larger_int,9.0,stuvw
98,human,human,np_1,alph_3,3gen_split6,6.0,1210864
98,human,human,np_1,alph_6,attn,5.0,aaaa
99,human,human,np_1,alph_6,2gen_split1,6.0,18 16 15 14
99,human,human,np_1,alph_1,3gen_split2,2.0,13 13
99,human,human,np_1,alph_4,interleaved,8.0,y
99,human,human,np_1,alph_2,3gen_split1,0.0,3 3
99,human,human,np_1,alph_5,attn,7.0,a a a a
99,human,human,np_1,alph_3,2gen_split2,7.0,u x
99,human,human,np_1,alph_0,reverse,6.0,a b c d e
99,human,human,np_1,alph_6,group,8.0,q q
99,human,human,np_5,alph_4,attn,6.0,a a a a
99,human,human,np_5,alph_2,2gen_split1,9.0,14 10 8 12 16
99,human,human,np_5,alph_0,3gen_split1,8.0,19 19
99,human,human,np_5,alph_3,letter2num,4.0,7 8 9 11
99,human,human,np_5,alph_5,2gen_split6,2.0,y x x x
99,human,human,np_5,alph_6,interleaved,0.0,l x
99,human,human,np_5,alph_1,longer_targ,9.0,q x s t u v w y
99,human,human,np_5,alph_4,3gen_split4,9.0,s x x
100,human,human,np_10,alph_1,2gen_split5,1.0,11 0 13 0 14 0 15 0
100,human,human,np_10,alph_4,larger_int,6.0,pnjvx
100,human,human,np_10,alph_0,group,5.0,vvbbxxzzjj
100,human,human,np_10,alph_6,attn,0.0,aaaa
100,human,human,np_10,alph_5,3gen_split3,5.0,ggjjwwpphhllttvv
100,human,human,np_10,alph_2,2gen_split1,5.0,1415161718192022
100,human,human,np_10,alph_3,3gen_split4,7.0,202000212100222200232300242400
100,human,human,np_10,alph_1,interleaved,9.0,hxrxsxuxdx
100,human,human,np_20,alph_5,2gen_split3,5.0,axrxyxtxexfxbxnxxx
100,human,human,np_20,alph_1,attn,0.0,aaaa
100,human,human,np_20,alph_0,letter2num,4.0,7891011
100,human,human,np_20,alph_4,larger_int,8.0,jxmtf
100,human,human,np_20,alph_6,3gen_split5,5.0,16161717181819192020212122222424
100,human,human,np_20,alph_3,3gen_split6,8.0,170190210230250
100,human,human,np_20,alph_2,interleaved,9.0,gxhxwxixqx
100,human,human,np_20,alph_5,2gen_split5,4.0,qqooiiww
101,human,human,np_10,alph_2,reverse,1.0,ehvbc
101,human,human,np_10,alph_0,attn,2.0,a a a a
101,human,human,np_10,alph_6,longer_targ,2.0,q t y r u v w m
101,human,human,np_10,alph_5,3gen_split4,2.0,e e a a c c d d b b f f g g r r i i
101,human,human,np_10,alph_4,3gen_split3,4.0,17 15 13 9
101,human,human,np_10,alph_1,2gen_split4,9.0,4 0 6 0 7 0 8 0
101,human,human,np_10,alph_3,2gen_split2,1.0,y x v t r
101,human,human,np_10,alph_2,letter2num,8.0,21 22 23 24 25
101,human,human,np_1,alph_4,longer_targ,5.0,c d e f g h i j k
101,human,human,np_1,alph_3,letter2num,5.0,20 22 23 24
101,human,human,np_1,alph_0,3gen_split6,7.0,4 0 6 0 8 0 1 0 12 0
101,human,human,np_1,alph_6,attn,9.0,a a a a
101,human,human,np_1,alph_2,interleaved,0.0,o x p x q x s x
101,human,human,np_1,alph_5,2gen_split3,8.0,24 23 22 20
101,human,human,np_1,alph_1,3gen_split2,2.0,5 5 6 6 7 7 8 8 9 9 10 10 11 11 13 13
101,human,human,np_1,alph_4,2gen_split5,2.0,p x r x o x q x s x
102,human,human,np_2,alph_0,2gen_split4,9.0,a a
102,human,human,np_2,alph_5,group,9.0,o o
102,human,human,np_2,alph_1,3gen_split3,2.0,l 
102,human,human,np_2,alph_3,interleaved,9.0,r
102,human,human,np_2,alph_6,3gen_split1,3.0,25
102,human,human,np_2,alph_2,attn,9.0,a a a a
102,human,human,np_2,alph_4,2gen_split1,3.0,i
102,human,human,np_2,alph_0,reverse,8.0,n
102,human,human,np_5,alph_4,2gen_split1,3.0,a
102,human,human,np_5,alph_5,3gen_split1,7.0,gg
102,human,human,np_5,alph_6,2gen_split2,1.0,n
102,human,human,np_5,alph_0,larger_int,5.0,t
102,human,human,np_5,alph_3,longer_targ,9.0,r
102,human,human,np_5,alph_2,letter2num,9.0,k
102,human,human,np_5,alph_1,3gen_split5,1.0,a
102,human,human,np_5,alph_4,attn,6.0,a a a a
103,human,human,np_10,alph_4,attn,0.0,a a a a
103,human,human,np_10,alph_6,3gen_split4,9.0,t p j c n o f d b
103,human,human,np_10,alph_0,interleaved,5.0,f x p x y x r x s x
103,human,human,np_10,alph_1,3gen_split6,7.0,12 12 0 0 12 12 0 0 13 13 0 0 14 14 0 0 15 15 0 0 16 16 0 0
103,human,human,np_10,alph_3,letter2num,0.0,14 15 16 17 18
103,human,human,np_10,alph_5,2gen_split6,4.0,j j x w x p x h x h x l x
103,human,human,np_10,alph_2,2gen_split3,8.0,2 2 3 3 4 4 5 6
103,human,human,np_10,alph_4,group,5.0,j u v v w w x x
103,human,human,np_20,alph_1,attn,7.0,a a a a
103,human,human,np_20,alph_4,3gen_split1,3.0,l l x x r r x x y y x x q q x x v v x x v v x 
103,human,human,np_20,alph_2,2gen_split2,5.0,2 3 4 5 6 7 8 8
103,human,human,np_20,alph_6,reverse,5.0,o l z z
103,human,human,np_20,alph_5,3gen_split2,4.0,13 13 15 15 17 17 19 19 20
103,human,human,np_20,alph_0,2gen_split5,4.0,3 4 5 6 7 8 9 10 11
103,human,human,np_20,alph_3,longer_targ,0.0,s b s d f z v i t
103,human,human,np_20,alph_1,larger_int,1.0,t j o l v
104,human,human,np_20,alph_2,3gen_split5,7.0,bnfg
104,human,human,np_20,alph_5,2gen_split1,2.0,zx
104,human,human,np_20,alph_4,attn,8.0,aaaa
104,human,human,np_20,alph_3,2gen_split3,3.0,fzvh
104,human,human,np_20,alph_6,letter2num,2.0,hnai
104,human,human,np_20,alph_0,reverse,6.0,wtse
104,human,human,np_20,alph_1,3gen_split2,5.0,ihkd
104,human,human,np_20,alph_2,group,5.0,cckkavv
104,human,human,np_10,alph_5,2gen_split6,4.0,jjxwxpxhxhxlx
104,human,human,np_10,alph_6,reverse,9.0,vurt
104,human,human,np_10,alph_0,letter2num,8.0,eogh
104,human,human,np_10,alph_4,attn,1.0,aaaa
104,human,human,np_10,alph_1,3gen_split3,6.0,xxnnttkk
104,human,human,np_10,alph_2,longer_targ,5.0,ystuxawz
104,human,human,np_10,alph_3,2gen_split5,0.0,qqrrssttuuvvxxyy
104,human,human,np_10,alph_5,3gen_split1,6.0,stuvx
105,human,human,np_10,alph_1,reverse,1.0,drsuh
105,human,human,np_10,alph_6,3gen_split2,2.0,uyqhxkige
105,human,human,np_10,alph_4,larger_int,7.0,njvy
105,human,human,np_10,alph_0,attn,5.0,aaaa
105,human,human,np_10,alph_5,2gen_split6,6.0,iirrggffbb
105,human,human,np_10,alph_2,3gen_split3,6.0,wusqomkr
105,human,human,np_10,alph_3,group,3.0,wwyyxxeeww
105,human,human,np_10,alph_1,2gen_split3,4.0,4567891012
105,human,human,np_20,alph_5,group,8.0,khhllwwwcc
105,human,human,np_20,alph_4,larger_int,8.0,jmtff
105,human,human,np_20,alph_6,2gen_split3,8.0,xxppjjhhnnaauuddii
105,human,human,np_20,alph_1,3gen_split3,1.0,2222202019191818
105,human,human,np_20,alph_0,attn,6.0,aaaa
105,human,human,np_20,alph_2,3gen_split5,7.0,770088009900101011
105,human,human,np_20,alph_3,letter2num,6.0,1516231619
105,human,human,np_20,alph_5,2gen_split6,3.0,qqggoovviikkhhllyy
106,human,human,np_5,alph_2,attn,2.0,aaaa
106,human,human,np_5,alph_4,2gen_split5,6.0,mrigf
106,human,human,np_5,alph_3,3gen_split6,5.0,2040608010
106,human,human,np_5,alph_5,group,7.0,ttuuuyywwxx
106,human,human,np_5,alph_6,2gen_split4,9.0,10 9 8 7 6
